cust_id,No_of_days_frm_L_pur,total_sale,No_baskets,item_cnt,no_SKUs,no_Categories,avg_no_prds_w_ret,Flag_Multi_cat_p2
130522304,34,78,1,2,1,1,2,0
130522897,34,58,1,1,1,1,1,0
130524486,19,536,2,2,2,2,1,0
130527015,5,436.4,2,27,24,7,13.5,1
130528048,34,141.15,1,4,3,2,4,1
130528338,34,123.7,1,7,5,4,7,1
130528472,34,93.2,1,5,5,2,5,1
130531928,25,228.58,2,23,14,5,11.5,1
130537843,34,79,1,1,1,1,1,0
130538058,34,196,1,5,2,1,5,0
130540112,8,1390.6,2,13,11,6,6.5,1
130540654,24,484.67,2,13,5,3,6.5,1
130542917,34,200.3,1,4,4,2,4,1
130545691,9,556.78,2,15,14,6,7.5,1
130555688,30,258.8,2,10,7,4,5,1
130556743,23,244,1,17,9,2,17,1
130556853,34,100.7,1,2,2,2,2,1
130556987,34,142.1,1,29,5,4,29,1
130557785,34,188,1,2,2,2,2,1
130559072,25,4899,1,1,1,1,1,0
130559817,14,220,2,37,12,6,18.5,1
130561082,34,255.4,1,19,13,6,19,1
130561289,34,218.36,1,13,5,2,13,1
130561388,32,234,2,13,10,3,6.5,1
130562373,21,256.15,2,24,22,7,12,1
130562419,14,3319,2,2,2,2,1,1
130562539,33,133.8,1,10,8,2,10,1
130564755,34,192.7,1,36,10,3,36,1
130565029,34,122.52,1,11,8,2,11,1
130566314,29,69,1,1,1,1,1,0
130567057,34,85.9,1,2,2,1,2,0
130569424,33,122.89,1,8,6,3,8,1
130570810,17,286.81,2,23,14,6,11.5,1
130570917,33,651,1,50,2,1,50,0
130571778,11,358.6,1,22,12,4,22,1
130579263,33,89,1,1,1,1,1,0
130582414,32,168.82,1,12,9,4,12,1
130583181,13,221.77,2,12,10,4,6,1
130583311,33,95.8,1,2,1,1,2,0
130584591,33,90.3,1,6,4,2,6,1
130588856,33,52.5,1,1,1,1,1,0
130590282,32,495.1,1,20,14,4,20,1
130594850,32,192.3,1,9,8,2,9,1
130595346,33,219,1,1,1,1,1,0
130598915,33,157.48,1,10,4,2,10,1
130599455,13,407.26,2,37,15,4,18.5,1
130601114,33,318,1,1,1,1,1,0
130603391,2,925.7,5,53,35,12,10.6,1
130604658,32,146.2,1,6,6,2,6,1
130605050,33,135.2,1,16,15,3,16,1
130606079,29,102.9,1,22,11,2,22,1
130606249,33,86.9,1,13,7,2,13,1
130607237,3,100.5,1,4,3,2,4,1
130608214,3,418.2,3,21,8,6,7,1
130611113,11,369,3,53,21,11,17.66666667,1
130611678,10,202.3,1,5,5,4,5,1
130612941,33,107.48,1,13,10,5,13,1
130614037,33,147.2,1,7,7,2,7,1
130616411,33,149,1,1,1,1,1,0
130623918,32,101.6,1,26,4,1,26,0
130625706,32,201.68,1,20,11,2,20,1
130627362,32,147.2,1,8,8,3,8,1
130631364,32,59.9,1,2,1,1,2,0
130639158,29,203.1,2,22,11,4,11,1
130640779,25,5698.5,1,159,4,2,159,1
130644872,32,172.8,1,2,2,1,2,0
130647021,32,199,1,1,1,1,1,0
130647884,27,719.78,1,26,22,6,26,1
130655279,32,120,1,7,3,2,7,1
130656507,32,100,1,12,8,4,12,1
130657408,32,115.9,1,10,10,3,10,1
130660463,32,230.1,1,12,10,4,12,1
130662718,32,158.1,1,15,8,2,15,1
130665494,32,100,1,5,3,2,5,1
130666062,20,406.3,2,33,24,8,16.5,1
130668316,1,516.56,3,60,42,10,20,1
130669481,31,110.4,1,9,2,1,9,0
130671003,6,478.55,3,12,10,6,4,1
130671538,31,101.78,1,7,2,2,7,1
130673077,8,1448.58,2,26,11,6,13,1
130674293,3,334.16,2,29,4,2,14.5,0
130674377,31,196,1,5,2,1,5,0
130678833,31,121.1,1,8,7,3,8,1
130682082,31,4918,1,1,1,1,1,0
130691560,27,467.95,2,33,23,8,16.5,1
130692323,7,240,2,6,6,5,3,1
130693329,10,283.36,2,15,8,5,7.5,1
130694889,31,108,1,3,1,1,3,0
130702538,27,231.5,2,28,22,4,14,1
130706248,31,418,1,1,1,1,1,0
130708141,19,158.76,1,28,5,1,28,0
130708334,31,2247.99,1,538,13,4,538,1
130708975,31,549,1,1,1,1,1,0
130715641,31,92.08,1,16,4,2,16,1
130716535,0,826.88,2,74,15,3,37,1
130721232,31,278,1,2,2,1,2,0
130730974,3,744.5,4,45,31,9,11.25,1
130731204,30,103.8,1,13,7,1,13,0
130731906,30,135,1,3,3,1,3,0
130731928,22,198.4,2,8,8,6,4,1
130733663,8,650.74,3,111,17,7,37,1
130736662,30,542,1,2,2,1,2,0
130741766,11,472.39,2,16,13,4,8,1
130746132,7,358,2,2,2,2,1,0
130747677,6,218.59,2,22,11,4,11,1
130748948,30,197,1,15,14,3,15,1
130756318,26,58.78,1,9,3,1,9,0
130756757,28,366.7,1,10,10,3,10,1
130756784,30,178.4,1,2,2,1,2,0
130759484,5,301,1,62,16,2,62,1
130760176,30,238.4,1,2,1,1,2,0
130762234,30,59,1,1,1,1,1,0
130762477,7,9679.5,3,5,4,3,1.666666667,0
130765245,30,135,1,2,2,1,2,0
130765525,10,335,2,25,14,7,12.5,1
130767494,14,70.5,1,3,3,1,3,0
130769196,16,123,2,6,3,2,3,0
130770837,24,299,1,2,2,2,2,1
130772583,25,142.2,1,10,8,2,10,1
130782946,29,361.4,1,18,2,1,18,0
130784039,22,27.8,1,2,1,1,2,0
130787780,1,322.4,3,24,12,8,8,1
130789117,15,412.39,2,21,15,4,10.5,1
130791950,29,106.5,1,8,8,2,8,1
130792085,29,130.85,1,8,6,3,8,1
130796559,28,117.3,1,10,5,2,10,1
130797549,29,100,1,10,10,2,10,1
130798015,29,102.3,1,5,3,2,5,1
130798998,21,427,4,26,19,9,6.5,1
130800108,29,111.6,1,7,6,3,7,1
130802519,29,150,1,10,1,1,10,0
130804328,29,184.1,1,2,2,1,2,0
130807470,17,194.16,2,10,4,2,5,0
130809484,13,79.9,1,1,1,1,1,0
130809610,29,314.5,1,23,11,3,23,1
130809671,29,219.6,1,20,9,1,20,0
130812500,29,46,1,1,1,1,1,0
130817734,29,46,1,1,1,1,1,0
130819224,28,8009,1,2,2,2,2,1
130820691,29,143.3,1,15,13,5,15,1
130823054,4,303.35,2,17,14,6,8.5,1
130825682,9,118.3,2,9,8,6,4.5,1
130825777,28,208.8,1,24,1,1,24,0
130825821,28,278.07,1,18,17,6,18,1
130827515,8,357.66,2,46,25,5,23,1
130829276,28,316,1,2,1,1,2,0
130833671,18,213.3,2,17,5,3,8.5,1
130839963,28,51,1,2,2,2,2,1
130843805,28,89,1,7,5,3,7,1
130845740,14,204.1,2,31,17,6,15.5,1
130847447,28,373.6,1,51,10,3,51,1
130848976,23,378.49,3,48,21,8,16,1
130852328,28,214.5,1,10,10,2,10,1
130853986,28,54.3,1,7,5,2,7,1
130854269,28,138,1,2,2,2,2,1
130856812,28,287,1,2,1,1,2,0
130861830,16,107.4,1,7,3,2,7,1
130862263,4,1199.8,2,103,3,2,51.5,1
130869156,27,107.8,1,6,6,2,6,1
130877346,27,38.69,1,4,4,2,4,1
130878566,26,104.9,1,7,7,1,7,0
130880023,27,4899,1,2,2,2,2,1
130880179,27,105.4,1,13,8,1,13,0
130881508,27,161.9,1,17,12,2,17,1
130882426,27,169.9,1,3,3,2,3,1
130884056,2,107.87,1,14,13,2,14,1
130884136,1,107.89,1,16,13,3,16,1
130886274,3,518.5,4,24,8,6,6,1
130887964,16,185,1,2,2,2,2,1
130889584,27,36,1,1,1,1,1,0
130890319,9,690.4,2,22,11,3,11,1
130890983,27,125.6,1,20,13,2,20,1
130891617,27,207.1,1,7,4,2,7,1
130891835,27,181.1,1,8,7,5,8,1
130891998,27,112.5,1,6,6,1,6,0
130894352,1,1115.3,3,105,7,4,35,1
130895269,25,917,2,3,3,3,1.5,1
130896756,27,322,1,41,3,2,41,1
130898070,27,140,1,1,1,1,1,0
130899592,27,212.2,1,7,6,3,7,1
130900620,27,125.5,1,3,2,2,3,1
130902391,6,363.4,2,5,3,3,2.5,1
130904040,27,115.5,1,8,8,4,8,1
130910864,27,103.92,1,27,2,1,27,0
130913675,26,101.7,1,10,8,4,10,1
130918022,26,765.8,1,16,9,3,16,1
130925182,10,1739.7,3,57,11,5,19,1
130929697,25,220.5,1,17,17,3,17,1
130930584,26,129.5,1,3,3,2,3,1
130935689,24,117.5,1,6,3,1,6,0
130937413,26,116.5,1,11,6,2,11,1
130938689,18,137.7,2,3,2,2,1.5,0
130939343,26,197.5,1,9,9,2,9,1
130940049,1,317.2,3,49,22,4,16.33333333,1
130942219,0,481.07,3,26,21,12,8.666666667,1
130942708,26,99,1,1,1,1,1,0
130948179,3,307,2,20,2,2,10,0
130948311,26,130,1,6,2,2,6,1
130957062,11,624.2,2,35,14,5,17.5,1
130959068,26,207.6,1,25,8,3,25,1
130963746,11,559.2,2,51,13,7,25.5,1
130964879,13,159.3,2,13,10,3,6.5,1
130966781,17,230,2,20,15,7,10,1
130968432,26,341.6,1,36,11,2,36,1
130969143,26,183.5,1,10,2,2,10,1
130969422,6,389.8,2,22,20,9,11,1
130976939,25,111.6,1,2,1,1,2,0
130977458,25,118.9,1,2,2,1,2,0
130978052,6,162.05,1,26,7,3,26,1
130980348,25,190,1,2,1,1,2,0
130980896,25,60,1,14,14,4,14,1
130982066,25,1546,1,2,2,1,2,0
130983687,5,427.9,2,36,21,5,18,1
130987167,17,242.15,2,34,23,7,17,1
130987632,25,339.5,1,15,11,3,15,1
130992518,11,265.89,2,10,9,6,5,1
130992563,25,159,1,1,1,1,1,0
130992823,25,185.9,1,6,4,1,6,0
130997104,19,479.36,2,11,5,3,5.5,1
131003159,21,291.7,2,14,2,2,7,1
131005259,14,1680,2,14,4,3,7,1
131007437,25,223.5,1,29,15,2,29,1
131011515,25,101.39,1,14,9,3,14,1
131014060,25,289,1,1,1,1,1,0
131014372,25,61.8,1,4,4,2,4,1
131015511,24,121,1,1,1,1,1,0
131016414,3,495,1,1,1,1,1,0
131016840,25,229.7,1,14,11,5,14,1
131018472,25,311.6,1,15,10,3,15,1
131022329,9,212.8,2,14,13,6,7,1
131025402,14,312.95,2,29,25,8,14.5,1
131025829,25,113.9,1,14,7,2,14,1
131027205,24,49.9,1,1,1,1,1,0
131029419,21,115.4,1,5,5,2,5,1
131030910,13,168.9,1,58,6,1,58,0
131034328,14,685.8,2,23,14,3,11.5,1
131039697,24,165,1,2,2,2,2,1
131041807,2,300,1,16,7,2,16,1
131042117,24,252,1,6,5,3,6,1
131043222,24,399.89,1,99,23,3,99,1
131045363,24,209.1,1,30,17,5,30,1
131048624,24,108,1,4,2,2,4,1
131052379,24,21,1,2,1,1,2,0
131055438,5,282.1,2,20,14,8,10,1
131062745,24,190.4,1,14,9,4,14,1
131066991,24,68,1,1,1,1,1,0
131069121,10,263.8,2,8,8,5,4,1
131075543,24,160,1,6,2,1,6,0
131076766,24,200.8,1,17,11,4,17,1
131078065,24,2475,1,10,4,2,10,1
131096221,24,388,1,5,2,2,5,1
131100963,24,788,1,2,2,2,2,1
131104942,22,331.35,1,20,17,3,20,1
131109643,23,48,1,1,1,1,1,0
131110693,22,320.2,2,74,12,4,37,1
131110780,23,136.7,1,3,3,3,3,1
131111331,4,279.29,2,42,36,9,21,1
131111631,20,134,1,13,4,2,13,1
131118041,23,314,1,3,2,2,3,1
131118492,23,433.9,1,30,23,5,30,1
131119267,23,165.9,1,6,6,2,6,1
131119447,23,110,1,8,1,1,8,0
131141502,21,317.4,2,3,3,2,1.5,1
131144218,23,188,1,3,3,3,3,1
131145091,23,39.8,1,2,1,1,2,0
131146955,19,267.9,2,24,15,4,12,1
131149521,2,576.65,2,12,9,7,6,1
131154185,23,769,1,3,3,3,3,1
131164484,21,95,1,8,8,2,8,1
131170101,22,170.7,1,9,7,2,9,1
131175319,22,149,1,1,1,1,1,0
131176658,22,51,1,2,1,1,2,0
131179761,22,468.94,1,13,13,1,13,0
131180934,10,225.25,2,7,7,5,3.5,1
131184625,12,868.4,2,164,19,3,82,1
131186082,22,101.8,1,5,4,2,5,1
131186914,22,106.3,1,9,4,3,9,1
131194837,17,111.47,1,13,7,3,13,1
131195211,8,371.48,2,72,44,7,36,1
131200855,8,128,1,1,1,1,1,0
131201699,22,176,1,2,1,1,2,0
131212115,22,120.6,1,8,5,4,8,1
131212796,22,82,1,1,1,1,1,0
131224436,22,116,1,12,7,5,12,1
131232198,22,99,1,1,1,1,1,0
131235048,2,219.8,2,6,5,3,3,1
131242412,21,111.96,1,6,1,1,6,0
131244566,21,138,1,2,1,1,2,0
131249504,21,98,1,2,2,1,2,0
131249853,21,105.1,1,3,3,3,3,1
131251422,21,164.2,1,7,3,2,7,1
131253218,21,660.7,1,8,5,3,8,1
131255136,21,324.3,1,13,10,3,13,1
131258906,21,100,1,9,8,2,9,1
131259147,4,184.4,2,5,5,2,2.5,1
131262494,21,275,1,1,1,1,1,0
131262986,21,121.9,1,3,2,1,3,0
131264182,7,611.98,3,47,19,7,15.66666667,1
131268977,2,779,3,16,9,4,5.333333333,1
131270171,21,189,1,1,1,1,1,0
131287772,21,103,1,29,4,1,29,0
131289163,21,227.2,1,7,5,1,7,0
131299892,13,214.6,1,21,18,5,21,1
131300271,20,100.5,1,15,2,2,15,1
131303707,21,127.5,1,23,11,3,23,1
131307604,21,138.96,1,9,4,1,9,0
131314052,16,443.18,1,35,4,2,35,1
131320501,13,393.9,2,5,4,3,2.5,1
131326471,13,247.4,2,8,7,2,4,1
131328141,8,114.3,1,9,9,5,9,1
131329340,20,96,1,6,5,4,6,1
131332752,20,136.42,1,17,11,5,17,1
131336496,20,46.1,1,7,7,3,7,1
131338517,3,694.9,4,9,5,4,2.25,1
131342222,9,262,2,34,5,2,17,0
131345107,19,197.3,1,16,8,4,16,1
131354665,20,294,1,17,16,3,17,1
131361268,20,143.1,1,18,8,4,18,1
131364624,20,127.2,1,8,1,1,8,0
131365512,0,255.5,2,26,4,2,13,0
131366318,20,115.8,1,6,6,2,6,1
131369850,13,228.9,2,18,12,6,9,1
131370880,2,518.95,2,27,23,6,13.5,1
131379319,20,981,1,2,2,2,2,1
131384367,10,431.87,2,37,17,6,18.5,1
131387524,19,198,1,9,9,2,9,1
131390224,5,1596.5,3,12,9,5,4,1
131392747,20,112.19,1,8,8,1,8,0
131411502,1,196.4,2,16,10,3,8,1
131419453,19,201.8,1,38,14,5,38,1
131432079,20,24.9,1,1,1,1,1,0
131435659,20,125.1,1,9,1,1,9,0
131437649,19,365.7,1,7,3,3,7,1
131453257,19,396.3,1,30,21,4,30,1
131468353,19,105.96,1,6,1,1,6,0
131469981,19,59.5,1,4,2,2,4,1
131472352,19,171.9,1,5,3,1,5,0
131472892,19,67.5,1,4,4,1,4,0
131477082,19,169.9,1,11,2,1,11,0
131478659,19,15.5,1,1,1,1,1,0
131478853,19,142.8,1,12,1,1,12,0
131479681,17,87.8,1,10,2,1,10,0
131493718,12,301.98,2,27,11,4,13.5,1
131498460,19,101,1,3,3,1,3,0
131499324,1,423,3,121,4,3,40.33333333,1
131503238,18,115,1,8,2,1,8,0
131505210,18,150.54,1,32,5,2,32,1
131510878,19,394.69,1,7,7,1,7,0
131515003,15,153.9,1,7,5,2,7,1
131516608,19,158,1,2,2,1,2,0
131519378,4,79,1,1,1,1,1,0
131522360,6,62.96,1,2,2,1,2,0
131525255,19,176.9,1,7,6,1,7,0
131534961,19,109,1,1,1,1,1,0
131538997,7,134.7,1,11,10,5,11,1
131547945,18,236,1,3,2,2,3,1
131548766,18,122.6,1,4,4,3,4,1
131549047,18,252,1,40,1,1,40,0
131549312,9,603.7,2,9,9,3,4.5,1
131553518,18,58.98,1,6,1,1,6,0
131554840,18,283.4,1,10,8,3,10,1
131555722,18,172.9,1,2,2,1,2,0
131557142,18,121.1,1,3,3,1,3,0
131557963,18,154.96,1,24,9,3,24,1
131559512,17,163.4,2,23,4,2,11.5,1
131560641,18,118.6,1,5,4,2,5,1
131561299,7,470.5,3,28,25,9,9.333333333,1
131561588,10,247.99,1,2,2,1,2,0
131563912,18,169,1,1,1,1,1,0
131564578,17,77.8,1,11,9,3,11,1
131565741,13,399,1,1,1,1,1,0
131567236,18,653.7,1,101,2,2,101,1
131570221,18,1477,1,6,4,1,6,0
131584096,18,105.8,1,7,6,2,7,1
131585136,18,70.8,1,7,7,3,7,1
131586368,18,401.9,1,2,2,2,2,1
131593296,18,356,1,2,1,1,2,0
131595900,18,102.75,1,11,5,1,11,0
131597195,17,261.4,1,9,7,2,9,1
131601250,12,301.98,2,25,8,3,12.5,1
131602800,17,107.7,1,7,5,3,7,1
131605759,17,201,1,14,13,1,14,0
131606857,17,99,1,1,1,1,1,0
131607109,17,260.98,1,42,7,2,42,1
131607630,17,129.24,1,22,6,3,22,1
131607929,14,504.5,2,3,3,2,1.5,1
131608657,17,45,1,10,1,1,10,0
131612202,17,100.2,1,23,13,3,23,1
131613001,17,104.9,1,16,9,1,16,0
131613501,17,167.4,1,14,6,3,14,1
131615305,17,100.3,1,3,3,1,3,0
131617685,17,435,1,3,3,1,3,0
131621187,8,887.3,3,12,6,6,4,1
131622440,17,107.5,1,11,6,3,11,1
131622627,17,455.6,1,12,4,3,12,1
131622875,1,453.9,2,29,18,6,14.5,1
131625406,17,118.3,1,6,6,2,6,1
131626372,4,150.5,2,10,6,4,5,1
131633962,3,108.8,1,12,1,1,12,0
131637153,17,155.5,1,17,6,2,17,1
131639675,16,135.2,1,8,8,4,8,1
131645828,17,188.22,1,11,9,3,11,1
131651030,0,754.8,2,6,4,2,3,0
131651950,17,290,1,5,1,1,5,0
131659685,16,123.5,1,10,8,1,10,0
131664402,5,933.75,3,63,42,12,21,1
131665097,16,558.68,1,14,8,2,14,1
131666669,12,382,2,63,8,3,31.5,1
131668444,16,101.3,1,15,9,4,15,1
131669072,16,150,1,3,1,1,3,0
131672373,16,59,1,1,1,1,1,0
131672985,3,324.8,3,19,6,4,6.333333333,1
131674518,16,214.2,1,18,1,1,18,0
131675983,16,101.5,1,3,3,3,3,1
131677400,16,242.99,1,7,3,2,7,1
131679271,16,101.4,1,6,1,1,6,0
131680844,16,285,1,1,1,1,1,0
131684249,16,158,1,1,1,1,1,0
131684703,15,771.4,1,77,54,8,77,1
131685901,7,261.8,2,6,6,4,3,1
131686866,3,209.2,2,40,13,5,20,1
131693671,10,100.4,1,11,5,3,11,1
131694060,1,1022.4,1,54,28,6,54,1
131698810,11,90.05,2,19,14,2,9.5,0
131700436,15,200.48,1,11,6,3,11,1
131700457,16,55.05,1,11,11,2,11,1
131701456,16,170,1,10,2,1,10,0
131702014,11,107.7,1,10,7,4,10,1
131715191,15,69.8,1,2,1,1,2,0
131715654,8,342.5,2,11,11,6,5.5,1
131715670,1,210.2,3,17,10,6,5.666666667,1
131717303,15,299,1,1,1,1,1,0
131719185,15,134.34,1,9,7,3,9,1
131729448,3,552.5,3,41,24,8,13.66666667,1
131731823,10,100.9,1,7,7,3,7,1
131737627,1,241,2,30,17,5,15,1
131741134,15,74.3,1,3,3,1,3,0
131742041,15,101,1,7,4,2,7,1
131742886,15,199,1,1,1,1,1,0
131745163,15,128,1,18,3,2,18,1
131745308,15,102.22,1,19,8,1,19,0
131745690,13,385.79,2,12,10,2,6,0
131749070,12,373.1,2,11,9,6,5.5,1
131750393,7,148,1,10,1,1,10,0
131750394,15,319.6,1,2,1,1,2,0
131751806,15,106.6,1,9,6,2,9,1
131751809,15,78.9,1,7,2,2,7,1
131753240,7,248.49,2,16,14,4,8,1
131755633,15,109.6,1,4,1,1,4,0
131755736,1,597.68,3,55,10,5,18.33333333,1
131758880,5,102.3,1,10,6,3,10,1
131764823,14,883,1,2,2,2,2,1
131776524,14,269,1,1,1,1,1,0
131780375,14,143,1,2,1,1,2,0
131788878,10,168.7,1,23,10,2,23,1
131790238,14,317.6,1,22,10,5,22,1
131792791,14,94.8,1,4,3,1,4,0
131796880,7,897,2,4,2,2,2,0
131798767,14,395,1,5,1,1,5,0
131799607,14,50.1,1,18,8,1,18,0
131801014,14,18.7,1,1,1,1,1,0
131802686,14,93,1,1,1,1,1,0
131804835,14,120.5,1,8,5,2,8,1
131809071,5,227.9,1,12,12,5,12,1
131809669,7,348.58,2,25,24,7,12.5,1
131815598,13,478.5,1,24,15,2,24,1
131816709,13,136.9,1,3,3,2,3,1
131820690,13,117.9,1,2,2,2,2,1
131821547,13,129.99,1,3,1,1,3,0
131823884,12,149,1,5,2,2,5,1
131825832,13,148.3,1,7,7,3,7,1
131826504,13,85,1,1,1,1,1,0
131827182,13,105.9,1,6,3,2,6,1
131827799,2,204.3,2,13,11,5,6.5,1
131828460,13,396.5,1,30,5,3,30,1
131831180,13,105.7,1,11,4,2,11,1
131832633,10,182.76,2,20,9,3,10,1
131834189,13,61.7,1,6,3,1,6,0
131842910,13,399,1,1,1,1,1,0
131844617,0,224.5,1,3,3,1,3,0
131852368,13,102.6,1,8,2,2,8,1
131857777,13,100.5,1,14,7,2,14,1
131859626,13,94.92,1,12,1,1,12,0
131861390,12,595.6,1,16,10,4,16,1
131861989,10,57.3,1,8,3,1,8,0
131863395,12,170,1,3,2,2,3,1
131864723,5,423,1,3,1,1,3,0
131867059,9,192.3,1,6,4,2,6,1
131869586,12,209,1,3,3,1,3,0
131872452,12,115.8,1,14,12,4,14,1
131875439,12,111.1,1,7,6,2,7,1
131877528,12,100.5,1,33,3,1,33,0
131881247,8,160,2,8,8,5,4,1
131883045,8,297.3,2,24,17,8,12,1
131883550,12,100,1,6,6,3,6,1
131890367,10,129.3,2,13,11,3,6.5,1
131894627,0,210.8,2,20,8,6,10,1
131894775,12,101.15,1,22,12,3,22,1
131899398,12,156,1,24,1,1,24,0
131900558,12,100.1,1,2,2,2,2,1
131901195,12,295.1,1,6,6,3,6,1
131902538,7,323.1,2,13,5,3,6.5,1
131902576,6,237.7,2,4,4,2,2,1
131904820,12,104.9,1,7,5,3,7,1
131905730,12,101.68,1,15,11,2,15,1
131906556,12,84.6,1,5,4,1,5,0
131918469,11,228,1,2,2,2,2,1
131918568,11,200.18,1,15,9,3,15,1
131926869,11,587,1,3,1,1,3,0
131929337,11,152.95,1,8,7,2,8,1
131931222,11,177.99,1,4,4,1,4,0
131933714,10,212.3,1,22,17,2,22,1
131935708,11,57.1,1,5,5,1,5,0
131937183,10,209,1,1,1,1,1,0
131937447,11,109.6,1,4,1,1,4,0
131941092,11,120.4,1,6,2,2,6,1
131949599,6,106.3,1,5,4,1,5,0
131951247,11,41.9,1,2,2,2,2,1
131951748,11,125.4,1,7,5,4,7,1
131953016,11,107,1,1,1,1,1,0
131954048,11,292.2,1,5,5,3,5,1
131956020,11,154,1,8,6,2,8,1
131958983,10,209.4,1,23,16,4,23,1
131960369,11,114.45,1,13,13,2,13,1
131962579,8,106,1,4,3,2,4,1
131964887,0,194.2,2,5,5,3,2.5,1
131966322,11,51.2,1,12,6,1,12,0
131967246,11,139,1,1,1,1,1,0
131970703,10,177,1,6,1,1,6,0
131972576,6,102.7,1,13,1,1,13,0
131973006,6,131.9,1,8,5,3,8,1
131974856,10,107.2,1,7,5,3,7,1
131975418,10,181.3,1,4,4,2,4,1
131976692,10,190,1,4,1,1,4,0
131976796,10,583,1,10,3,2,10,1
131977776,10,100.8,1,12,5,3,12,1
131979067,10,329,1,2,2,1,2,0
131982844,10,2349,1,1,1,1,1,0
131982947,10,701.15,1,3,3,2,3,1
131986789,10,119.2,1,8,1,1,8,0
131988102,2,310,2,5,4,2,2.5,0
131988663,10,111.8,1,21,3,1,21,0
131994184,10,118,1,2,1,1,2,0
131995159,10,102.3,1,12,10,2,12,1
131995477,10,135.8,1,3,3,1,3,0
131995669,10,102.5,1,5,2,1,5,0
131998558,9,120.4,1,9,9,5,9,1
131998827,10,267,1,2,2,2,2,1
131998922,9,625,2,3,3,3,1.5,1
132000327,10,155.2,1,18,9,3,18,1
132007890,10,106.19,1,24,11,1,24,0
132010546,10,134,1,6,2,1,6,0
132014619,10,183.4,1,20,19,3,20,1
132015417,10,468.99,1,4,2,1,4,0
132017831,8,247.7,1,12,11,3,12,1
132023211,10,101,1,6,5,2,6,1
132035460,9,999,1,1,1,1,1,0
132035817,9,111.7,1,11,10,1,11,0
132036990,9,215,1,1,1,1,1,0
132038370,4,354.88,2,23,16,7,11.5,1
132043138,9,101.18,1,11,9,4,11,1
132050798,4,102.4,1,6,5,3,6,1
132051934,2,425.9,2,31,9,2,15.5,1
132052296,9,171.59,1,9,9,2,9,1
132053570,9,216.3,1,17,16,4,17,1
132054519,9,46.9,1,2,2,1,2,0
132059864,9,144.7,1,2,2,2,2,1
132060785,9,106.7,1,3,2,2,3,1
132063802,9,329,1,2,1,1,2,0
132065401,9,207,1,5,3,1,5,0
132065835,9,698,1,2,2,1,2,0
132069138,8,118.8,1,10,5,3,10,1
132071815,5,267.2,2,29,11,2,14.5,0
132072181,9,2544,1,2,2,1,2,0
132079180,8,546,1,2,1,1,2,0
132084971,3,305.72,2,14,3,2,7,1
132086174,8,101.05,1,6,6,5,6,1
132087229,8,125.4,1,5,4,2,5,1
132092086,7,212.3,1,10,8,5,10,1
132092516,8,102.6,1,6,4,2,6,1
132096175,8,119,1,1,1,1,1,0
132096375,8,999,1,1,1,1,1,0
132101469,8,129,1,2,2,1,2,0
132103055,8,32.8,1,4,1,1,4,0
132104602,8,100.8,1,15,5,2,15,1
132110257,8,217.4,1,28,2,2,28,1
132111392,7,77.2,1,6,2,1,6,0
132112210,4,328.32,2,20,17,6,10,1
132113741,5,149,1,1,1,1,1,0
132115021,8,154.8,1,5,4,1,5,0
132115295,8,269,1,3,2,1,3,0
132115374,8,102.09,1,10,8,2,10,1
132115955,5,204,1,12,11,4,12,1
132126414,7,2103.02,1,76,25,4,76,1
132129486,7,132.9,1,18,12,3,18,1
132132066,7,107.1,1,10,8,3,10,1
132133580,7,205,1,4,3,1,4,0
132133763,7,107.79,1,18,7,2,18,1
132134884,7,139.29,1,11,10,5,11,1
132137525,4,442,1,4,3,3,4,1
132139729,7,59,1,1,1,1,1,0
132140751,7,114,1,4,1,1,4,0
132144194,7,122.3,1,12,10,3,12,1
132148629,7,128,1,1,1,1,1,0
132150572,1,591,2,33,30,8,16.5,1
132154974,1,376.6,2,36,23,9,18,1
132157197,7,93.6,1,43,9,1,43,0
132159219,7,112,1,14,8,3,14,1
132160712,7,133.7,1,8,7,2,8,1
132162324,3,197.25,2,10,8,3,5,1
132163058,7,112.16,1,9,4,1,9,0
132163662,7,43.7,1,5,4,2,5,1
132167383,7,208,1,1,1,1,1,0
132169237,7,99.1,1,10,8,1,10,0
132174121,7,63.1,1,6,3,1,6,0
132180664,6,132,1,4,2,1,4,0
132182361,6,131.4,1,8,3,1,8,0
132184105,5,350,1,6,6,1,6,0
132185674,6,590,1,10,9,5,10,1
132186787,6,164,1,9,5,2,9,1
132193030,6,515,1,3,1,1,3,0
132194046,6,164,1,1,1,1,1,0
132196115,6,97.2,1,4,1,1,4,0
132196934,6,268.5,1,5,1,1,5,0
132197248,6,54,1,6,1,1,6,0
132203898,6,394.86,1,13,5,2,13,1
132205242,6,133.7,1,6,4,3,6,1
132210065,6,139.69,1,29,6,3,29,1
132212210,6,146.6,1,2,2,2,2,1
132214047,3,100.9,1,7,7,4,7,1
132214661,1,206.3,1,23,9,5,23,1
132216581,6,117.3,1,9,5,3,9,1
132219166,6,110.2,1,8,6,1,8,0
132227996,1,506.9,2,34,13,4,17,1
132230863,5,100.9,1,12,8,1,12,0
132235594,5,208.25,1,10,6,2,10,1
132236602,5,177.65,1,20,16,5,20,1
132237456,5,158.9,1,4,4,2,4,1
132238666,5,127,1,2,2,1,2,0
132241224,3,107.6,1,14,5,3,14,1
132249924,5,295.3,1,14,11,4,14,1
132250213,5,165.2,1,18,14,3,18,1
